Cycle,Stress,Cycle,Stress,Cycle,Stress
54596,444.6530339,,,,
54597,444.6530339,,,,
54598,444.6530339,,,,
54599,444.6530339,,,,
54600,444.6530339,,,,
54601,444.6530339,,,,
54602,444.6530339,,,,
54603,444.6530339,,,,
54604,444.6530339,,,,
54605,444.6530339,,,,
54606,444.6530339,,,,
54607,444.6530339,,,,
54608,444.6530339,,,,
54609,444.6530339,,,,
54610,444.6530339,,,,
54611,444.6530339,,,,
54612,444.6530339,,,,
54613,444.6530339,,,,
54614,444.6530339,,,,
54615,444.6530339,,,,
54616,444.6530339,,,,
54617,444.6530339,,,,
54618,444.6530339,,,,
54619,444.6530339,,,,
54620,444.6530339,,,,
54621,444.6530339,,,,
54622,444.6530339,,,,
54623,444.6530339,,,,
54624,444.6530339,,,,
54625,444.6530339,,,,
54626,444.6530339,,,,
54627,444.6530339,,,,
54628,444.6530339,,,,
54629,444.6530339,,,,
54630,444.6530339,,,,
54631,444.6530339,,,,
54632,444.6530339,,,,
54633,444.6530339,,,,
54634,444.6530339,,,,
54635,444.6530339,,,,
54636,444.6530339,,,,
54637,444.6530339,,,,
54638,444.6530339,,,,
54639,444.6530339,,,,
54640,444.6530339,,,,
54641,444.6530339,,,,
54642,444.6530339,,,,
54643,444.6530339,,,,
54644,444.6530339,,,,
54645,444.6530339,,,,
54646,444.6530339,,,,
54647,444.6530339,,,,
54648,444.6530339,,,,
54649,444.6530339,,,,
54650,444.6530339,,,,
54651,444.6530339,,,,
54652,444.6530339,,,,
54653,444.6530339,,,,
54654,444.6530339,,,,
54655,444.6530339,,,,
54656,444.6530339,,,,
54657,444.6530339,,,,
54658,444.6530339,,,,
54659,444.6530339,,,,
54660,444.6530339,,,,
54661,444.6530339,,,,
54662,444.6530339,,,,
54663,444.6530339,,,,
54664,444.6530339,,,,
54665,444.6530339,,,,
54666,444.6530339,,,,
54667,444.6530339,,,,
54668,444.6530339,,,,
54669,444.6530339,,,,
54670,444.6530339,,,,
54671,444.6530339,,,,
54672,444.6530339,,,,
54673,444.6530339,,,,
54674,444.6530339,,,,
54675,444.6530339,,,,
54676,444.6530339,,,,
54677,444.6530339,,,,
54678,444.6530339,,,,
54679,444.6530339,,,,
54680,444.6530339,,,,
54681,444.6530339,,,,
54682,444.6530339,,,,
54683,444.6530339,,,,
54684,444.6530339,,,,
54685,444.6530339,,,,
54686,444.6530339,,,,
54687,444.6530339,,,,
54688,444.6530339,,,,
54689,444.6530339,,,,
54690,444.6530339,,,,
54691,444.6530339,,,,
54692,444.6530339,,,,
54693,444.6530339,,,,
54694,444.6530339,,,,
54695,444.6530339,,,,
54696,444.6530339,,,,
54697,444.6530339,,,,
54698,444.6530339,,,,
54699,444.6530339,,,,
54700,444.6530339,,,,
54701,444.6530339,,,,
54702,444.6530339,,,,
54703,444.6530339,,,,
54704,444.6530339,,,,
54705,444.6530339,,,,
54706,444.6530339,,,,
54707,444.6530339,,,,
54708,444.6530339,,,,
54709,444.6530339,,,,
54710,444.6530339,,,,
54711,444.6530339,,,,
54712,444.6530339,,,,
54713,444.6530339,,,,
54714,444.6530339,,,,
54715,444.6530339,,,,
54716,444.6530339,,,,
54717,444.6530339,,,,
54718,444.6530339,,,,
54719,444.6530339,,,,
54720,444.6530339,,,,
54721,444.6530339,,,,
54722,444.6530339,,,,
54723,444.6530339,,,,
54724,444.6530339,,,,
54725,444.6530339,,,,
54726,444.6530339,,,,
54727,444.6530339,,,,
54728,444.6530339,,,,
54729,444.6530339,,,,
54730,444.6530339,,,,
54731,444.6530339,,,,
54732,444.6530339,,,,
54733,444.6530339,,,,
54734,444.6530339,,,,
54735,444.6530339,,,,
54736,444.6530339,,,,
54737,444.6530339,,,,
54738,444.6530339,,,,
54739,444.6530339,,,,
54740,444.6530339,,,,
54741,444.6530339,,,,
54742,444.6530339,,,,
54743,444.6530339,,,,
54744,444.6530339,,,,
54745,444.6530339,,,,
54746,444.6530339,,,,
54747,444.6530339,,,,
54748,444.6530339,,,,
54749,444.6530339,,,,
54750,444.6530339,,,,
54751,444.6530339,,,,
54752,444.6530339,,,,
54753,444.6530339,,,,
54754,444.6530339,,,,
54755,444.6530339,,,,
54756,444.6530339,,,,
54757,444.6530339,,,,
54758,444.6530339,,,,
54759,444.6530339,,,,
54760,444.6530339,,,,
54761,444.6530339,,,,
54762,444.6530339,,,,
54763,444.6530339,,,,
54764,444.6530339,,,,
54765,444.6530339,,,,
54766,444.6530339,,,,
54767,444.6530339,,,,
54768,444.6530339,,,,
54769,444.6530339,,,,
54770,444.6530339,,,,
54771,444.6530339,,,,
54772,444.6530339,,,,
54773,444.6530339,,,,
54774,444.6530339,,,,
54775,444.6530339,,,,
54776,444.6530339,,,,
54777,444.6530339,,,,
54778,444.6530339,,,,
54779,444.6530339,,,,
54780,444.6530339,,,,
54781,444.6530339,,,,
54782,444.6530339,,,,
54783,444.6530339,,,,
54784,444.6530339,,,,
54785,444.6530339,,,,
54786,444.6530339,,,,
54787,444.6530339,,,,
54788,444.6530339,,,,
54789,444.6530339,,,,
54790,444.6530339,,,,
54791,444.6530339,,,,
54792,444.6530339,,,,
54793,444.6530339,,,,
54794,444.6530339,,,,
54795,444.6530339,,,,
54796,444.6530339,,,,
54797,444.6530339,,,,
54798,444.6530339,,,,
54799,444.6530339,,,,
54800,444.6530339,,,,
54801,444.6530339,,,,
54802,444.6530339,,,,
54803,444.6530339,,,,
54804,444.6530339,,,,
54805,444.6530339,,,,
54806,444.6530339,,,,
54807,444.6530339,,,,
54808,444.6530339,,,,
54809,444.6530339,,,,
54810,444.6530339,,,,
54811,444.6530339,,,,
54812,444.6530339,,,,
54813,444.6530339,,,,
54814,444.6530339,,,,
54815,444.6530339,,,,
54816,444.6530339,,,,
54817,444.6530339,,,,
54818,444.6530339,,,,
54819,444.6530339,,,,
54820,444.6530339,,,,
54821,444.6530339,,,,
54822,444.6530339,,,,
54823,444.6530339,,,,
54824,444.6530339,,,,
54825,444.6530339,,,,
54826,444.6530339,,,,
54827,444.6530339,,,,
54828,444.6530339,,,,
54829,444.6530339,,,,
54830,444.6530339,,,,
54831,444.6530339,,,,
54832,444.6530339,,,,
54833,444.6530339,,,,
54834,444.6530339,,,,
54835,444.6530339,,,,
54836,444.6530339,,,,
54837,444.6530339,,,,
54838,444.6530339,,,,
54839,444.6530339,,,,
54840,444.6530339,,,,
54841,444.6530339,,,,
54842,444.6530339,,,,
54843,444.6530339,,,,
54844,444.6530339,,,,
54845,444.6530339,,,,
54846,444.6530339,,,,
54847,444.6530339,,,,
54848,444.6530339,,,,
54849,444.6530339,,,,
54850,444.6530339,,,,
54851,444.6530339,,,,
54852,444.6530339,,,,
54853,444.6530339,,,,
54854,444.6530339,,,,
54855,444.6530339,,,,
54856,444.6530339,,,,
54857,444.6530339,,,,
54858,444.6530339,,,,
54859,444.6530339,,,,
54860,444.6530339,,,,
54861,444.6530339,,,,
54862,444.6530339,,,,
54863,444.6530339,,,,
54864,444.6530339,,,,
54865,444.6530339,,,,
54866,444.6530339,,,,
54867,444.6530339,,,,
54868,444.6530339,,,,
54869,444.6530339,,,,
54870,444.6530339,,,,
54871,444.6530339,,,,
54872,444.6530339,,,,
54873,444.6530339,,,,
54874,444.6530339,,,,
54875,444.6530339,,,,
54876,444.6530339,,,,
54877,444.6530339,,,,
54878,444.6530339,,,,
54879,444.6530339,,,,
54880,444.6530339,,,,
54881,444.6530339,,,,
54882,444.6530339,,,,
54883,444.6530339,,,,
54884,444.6530339,,,,
54885,444.6530339,,,,
54886,444.6530339,,,,
54887,444.6530339,,,,
54888,444.6530339,,,,
54889,444.6530339,,,,
54890,444.6530339,,,,
54891,444.6530339,,,,
54892,444.6530339,,,,
54893,444.6530339,,,,
54894,444.6530339,,,,
54895,444.6530339,,,,
54896,444.6530339,,,,
54897,444.6530339,,,,
54898,444.6530339,,,,
54899,444.6530339,,,,
54900,444.6530339,,,,
54901,444.6530339,,,,
54902,444.6530339,,,,
54903,444.6530339,,,,
54904,444.6530339,,,,
54905,444.6530339,,,,
54906,444.6530339,,,,
54907,444.6530339,,,,
54908,444.6530339,,,,
54909,444.6530339,,,,
54910,444.6530339,,,,
54911,444.6530339,,,,
54912,444.6530339,,,,
54913,444.6530339,,,,
54914,444.6530339,,,,
54915,444.6530339,,,,
54916,444.6530339,,,,
54917,444.6530339,,,,
54918,444.6530339,,,,
54919,444.6530339,,,,
54920,444.6530339,,,,
54921,444.6530339,,,,
54922,444.6530339,,,,
54923,444.6530339,,,,
54924,444.6530339,,,,
54925,444.6530339,,,,
54926,444.6530339,,,,
54927,444.6530339,,,,
54928,444.6530339,,,,
54929,444.6530339,,,,
54930,444.6530339,,,,
54931,444.6530339,,,,
54932,444.6530339,,,,
54933,444.6530339,,,,
54934,444.6530339,,,,
54935,444.6530339,,,,
54936,444.6530339,,,,
54937,444.6530339,,,,
54938,444.6530339,,,,
54939,444.6530339,,,,
54940,444.6530339,,,,
54941,444.6530339,,,,
54942,444.6530339,,,,
54943,444.6530339,,,,
54944,444.6530339,,,,
54945,444.6530339,,,,
54946,444.6530339,,,,
54947,444.6530339,,,,
54948,444.6530339,,,,
54949,444.6530339,,,,
54950,444.6530339,,,,
54951,444.6530339,,,,
54952,444.6530339,,,,
54953,444.6530339,,,,
54954,444.6530339,,,,
54955,444.6530339,,,,
54956,444.6530339,,,,
54957,444.6530339,,,,
54958,444.6530339,,,,
54959,444.6530339,,,,
54960,444.6530339,,,,
54961,444.6530339,,,,
54962,444.6530339,,,,
54963,444.6530339,,,,
54964,444.6530339,,,,
54965,444.6530339,,,,
54966,444.6530339,,,,
54967,444.6530339,,,,
54968,444.6530339,,,,
54969,444.6530339,,,,
54970,444.6530339,,,,
54971,444.6530339,,,,
54972,444.6530339,,,,
54973,444.6530339,,,,
54974,444.6530339,,,,
54975,444.6530339,,,,
54976,444.6530339,,,,
54977,444.6530339,,,,
54978,444.6530339,,,,
54979,444.6530339,,,,
54980,444.6530339,,,,
54981,444.6530339,,,,
54982,444.6530339,,,,
54983,444.6530339,,,,
54984,444.6530339,,,,
54985,444.6530339,,,,
54986,444.6530339,,,,
54987,444.6530339,,,,
54988,444.6530339,,,,
54989,444.6530339,,,,
54990,444.6530339,,,,
54991,444.6530339,,,,
54992,444.6530339,,,,
54993,444.6530339,,,,
54994,444.6530339,,,,
54995,444.6530339,,,,
54996,444.6530339,,,,
54997,444.6530339,,,,
54998,444.6530339,,,,
54999,444.6530339,,,,
55000,444.6530339,,,,
55001,444.6530339,,,,
55002,444.6530339,,,,
55003,444.6530339,,,,
55004,444.6530339,,,,
55005,444.6530339,,,,
55006,444.6530339,,,,
55007,444.6530339,,,,
55008,444.6530339,,,,
55009,444.6530339,,,,
55010,444.6530339,,,,
55011,444.6530339,,,,
55012,444.6530339,,,,
55013,444.6530339,,,,
55014,444.6530339,,,,
55015,444.6530339,,,,
55016,444.6530339,,,,
55017,444.6530339,,,,
55018,444.6530339,,,,
55019,444.6530339,,,,
55020,444.6530339,,,,
55021,444.6530339,,,,
55022,444.6530339,,,,
55023,444.6530339,,,,
55024,444.6530339,,,,
55025,444.6530339,,,,
55026,444.6530339,,,,
55027,444.6530339,,,,
55028,444.6530339,,,,
55029,444.6530339,,,,
55030,444.6530339,,,,
55031,444.6530339,,,,
55032,444.6530339,,,,
55033,444.6530339,,,,
55034,444.6530339,,,,
55035,444.6530339,,,,
55036,444.6530339,,,,
55037,444.6530339,,,,
55038,444.6530339,,,,
55039,444.6530339,,,,
55040,444.6530339,,,,
55041,444.6530339,,,,
55042,444.6530339,,,,
55043,444.6530339,,,,
55044,444.6530339,,,,
55045,444.6530339,,,,
55046,444.6530339,,,,
55047,444.6530339,,,,
55048,444.6530339,,,,
55049,444.6530339,,,,
55050,444.6530339,,,,
55051,444.6530339,,,,
55052,444.6530339,,,,
55053,444.6530339,,,,
55054,444.6530339,,,,
55055,444.6530339,,,,
55056,444.6530339,,,,
55057,444.6530339,,,,
55058,444.6530339,,,,
55059,444.6530339,,,,
55060,444.6530339,,,,
55061,444.6530339,,,,
55062,444.6530339,,,,
55063,444.6530339,,,,
55064,444.6530339,,,,
55065,444.6530339,,,,
55066,444.6530339,,,,
55067,444.6530339,,,,
55068,444.6530339,,,,
55069,444.6530339,,,,
55070,444.6530339,,,,
55071,444.6530339,,,,
55072,444.6530339,,,,
55073,444.6530339,,,,
55074,444.6530339,,,,
55075,444.6530339,,,,
55076,444.6530339,,,,
55077,444.6530339,,,,
55078,444.6530339,,,,
55079,444.6530339,,,,
55080,444.6530339,,,,
55081,444.6530339,,,,
55082,444.6530339,,,,
55083,444.6530339,,,,
55084,444.6530339,,,,
55085,444.6530339,,,,
55086,444.6530339,,,,
55087,444.6530339,,,,
55088,444.6530339,,,,
55089,444.6530339,,,,
55090,444.6530339,,,,
55091,444.6530339,,,,
55092,444.6530339,,,,
55093,444.6530339,,,,
55094,444.6530339,,,,
55095,444.6530339,,,,
55096,444.6530339,,,,
55097,444.6530339,,,,
55098,444.6530339,,,,
55099,444.6530339,,,,
55100,444.6530339,,,,
55101,444.6530339,,,,
55102,444.6530339,,,,
55103,444.6530339,,,,
55104,444.6530339,,,,
55105,444.6530339,,,,
55106,444.6530339,,,,
55107,444.6530339,,,,
55108,444.6530339,,,,
55109,444.6530339,,,,
55110,444.6530339,,,,
55111,444.6530339,,,,
55112,444.6530339,,,,
55113,444.6530339,,,,
55114,444.6530339,,,,
55115,444.6530339,,,,
55116,444.6530339,,,,
55117,444.6530339,,,,
55118,444.6530339,,,,
55119,444.6530339,,,,
55120,444.6530339,,,,
55121,444.6530339,,,,
55122,444.6530339,,,,
55123,444.6530339,,,,
55124,444.6530339,,,,
55125,444.6530339,,,,
55126,444.6530339,,,,
55127,444.6530339,,,,
55128,444.6530339,,,,
55129,444.6530339,,,,
55130,444.6530339,,,,
55131,444.6530339,,,,
55132,444.6530339,,,,
55133,444.6530339,,,,
55134,444.6530339,,,,
55135,444.6530339,,,,
55136,444.6530339,,,,
55137,444.6530339,,,,
55138,444.6530339,,,,
55139,444.6530339,,,,
55140,444.6530339,,,,
55141,444.6530339,,,,
55142,444.6530339,,,,
55143,444.6530339,,,,
55144,444.6530339,,,,
55145,444.6530339,,,,
55146,444.6530339,,,,
55147,444.6530339,,,,
55148,444.6530339,,,,
55149,444.6530339,,,,
55150,444.6530339,,,,
55151,444.6530339,,,,
55152,444.6530339,,,,
55153,444.6530339,,,,
55154,444.6530339,,,,
55155,444.6530339,,,,
55156,444.6530339,,,,
55157,444.6530339,,,,
55158,444.6530339,,,,
55159,444.6530339,,,,
55160,444.6530339,,,,
55161,444.6530339,,,,
55162,444.6530339,,,,
55163,444.6530339,,,,
55164,444.6530339,,,,
55165,444.6530339,,,,
55166,444.6530339,,,,
55167,444.6530339,,,,
55168,444.6530339,,,,
55169,444.6530339,,,,
55170,444.6530339,,,,
55171,444.6530339,,,,
55172,444.6530339,,,,
55173,444.6530339,,,,
55174,444.6530339,,,,
55175,444.6530339,,,,
55176,444.6530339,,,,
55177,444.6530339,,,,
55178,444.6530339,,,,
55179,444.6530339,,,,
55180,444.6530339,,,,
55181,444.6530339,,,,
55182,444.6530339,,,,
55183,444.6530339,,,,
55184,444.6530339,,,,
55185,444.6530339,,,,
55186,444.6530339,,,,
55187,444.6530339,,,,
55188,444.6530339,,,,
55189,444.6530339,,,,
55190,444.6530339,,,,
55191,444.6530339,,,,
55192,444.6530339,,,,
55193,444.6530339,,,,
55194,444.6530339,,,,
55195,444.6530339,,,,
55196,444.6530339,,,,
55197,444.6530339,,,,
55198,444.6530339,,,,
55199,444.6530339,,,,
55200,444.6530339,,,,
55201,444.6530339,,,,
55202,444.6530339,,,,
55203,444.6530339,,,,
55204,444.6530339,,,,
55205,444.6530339,,,,
55206,444.6530339,,,,
55207,444.6530339,,,,
55208,444.6530339,,,,
55209,444.6530339,,,,
55210,444.6530339,,,,
55211,444.6530339,,,,
55212,444.6530339,,,,
55213,444.6530339,,,,
55214,444.6530339,,,,
55215,444.6530339,,,,
55216,444.6530339,,,,
55217,444.6530339,,,,
55218,444.6530339,,,,
55219,444.6530339,,,,
55220,444.6530339,,,,
55221,444.6530339,,,,
55222,444.6530339,,,,
55223,444.6530339,,,,
55224,444.6530339,,,,
55225,444.6530339,,,,
55226,444.6530339,,,,
55227,444.6530339,,,,
55228,444.6530339,,,,
55229,444.6530339,,,,
55230,444.6530339,,,,
55231,444.6530339,,,,
55232,444.6530339,,,,
55233,444.6530339,,,,
55234,444.6530339,,,,
55235,444.6530339,,,,
55236,444.6530339,,,,
55237,444.6530339,,,,
55238,444.6530339,,,,
55239,444.6530339,,,,
55240,444.6530339,,,,
55241,444.6530339,,,,
55242,444.6530339,,,,
55243,444.6530339,,,,
55244,444.6530339,,,,
55245,444.6530339,,,,
55246,444.6530339,,,,
55247,444.6530339,,,,
55248,444.6530339,,,,
55249,444.6530339,,,,
55250,444.6530339,,,,
55251,444.6530339,,,,
55252,444.6530339,,,,
55253,444.6530339,,,,
55254,444.6530339,,,,
55255,444.6530339,,,,
55256,444.6530339,,,,
55257,444.6530339,,,,
55258,444.6530339,,,,
55259,444.6530339,,,,
55260,444.6530339,,,,
55261,444.6530339,,,,
55262,444.6530339,,,,
55263,444.6530339,,,,
55264,444.6530339,,,,
55265,444.6530339,,,,
55266,444.6530339,,,,
55267,444.6530339,,,,
55268,444.6530339,,,,
55269,444.6530339,,,,
55270,444.6530339,,,,
55271,444.6530339,,,,
55272,444.6530339,,,,
55273,444.6530339,,,,
55274,444.6530339,,,,
55275,444.6530339,,,,
55276,444.6530339,,,,
55277,444.6530339,,,,
55278,444.6530339,,,,
55279,444.6530339,,,,
55280,444.6530339,,,,
55281,444.6530339,,,,
55282,444.6530339,,,,
55283,444.6530339,,,,
55284,444.6530339,,,,
55285,444.6530339,,,,
55286,444.6530339,,,,
55287,444.6530339,,,,
55288,444.6530339,,,,
55289,444.6530339,,,,
55290,444.6530339,,,,
55291,444.6530339,,,,
55292,444.6530339,,,,
55293,444.6530339,,,,
55294,444.6530339,,,,
55295,444.6530339,,,,
55296,444.6530339,,,,
55297,444.6530339,,,,
55298,444.6530339,,,,
55299,444.6530339,,,,
55300,444.6530339,,,,
55301,444.6530339,,,,
55302,444.6530339,,,,
55303,444.6530339,,,,
55304,444.6530339,,,,
55305,444.6530339,,,,
55306,444.6530339,,,,
55307,444.6530339,,,,
55308,444.6530339,,,,
55309,444.6530339,,,,
55310,444.6530339,,,,
55311,444.6530339,,,,
55312,444.6530339,,,,
55313,444.6530339,,,,
55314,444.6530339,,,,
55315,444.6530339,,,,
55316,444.6530339,,,,
55317,444.6530339,,,,
55318,444.6530339,,,,
55319,444.6530339,,,,
55320,444.6530339,,,,
55321,444.6530339,,,,
55322,444.6530339,,,,
55323,444.6530339,,,,
55324,444.6530339,,,,
55325,444.6530339,,,,
55326,444.6530339,,,,
55327,444.6530339,,,,
55328,444.6530339,,,,
55329,444.6530339,,,,
55330,444.6530339,,,,
55331,444.6530339,,,,
55332,444.6530339,,,,
55333,444.6530339,,,,
55334,444.6530339,,,,
55335,444.6530339,,,,
55336,444.6530339,,,,
55337,444.6530339,,,,
55338,444.6530339,,,,
55339,444.6530339,,,,
55340,444.6530339,,,,
55341,444.6530339,,,,
55342,444.6530339,,,,
55343,444.6530339,,,,
55344,444.6530339,,,,
55345,444.6530339,,,,
55346,444.6530339,,,,
55347,444.6530339,,,,
55348,444.6530339,,,,
55349,444.6530339,,,,
55350,444.6530339,,,,
55351,444.6530339,,,,
55352,444.6530339,,,,
55353,444.6530339,,,,
55354,444.6530339,,,,
55355,444.6530339,,,,
55356,444.6530339,,,,
55357,444.6530339,,,,
55358,444.6530339,,,,
55359,444.6530339,,,,
55360,444.6530339,,,,
55361,444.6530339,,,,
55362,444.6530339,,,,
55363,444.6530339,,,,
55364,444.6530339,,,,
55365,444.6530339,,,,
55366,444.6530339,,,,
55367,444.6530339,,,,
55368,444.6530339,,,,
55369,444.6530339,,,,
55370,444.6530339,,,,
55371,444.6530339,,,,
55372,444.6530339,,,,
55373,444.6530339,,,,
55374,444.6530339,,,,
55375,444.6530339,,,,
55376,444.6530339,,,,
55377,444.6530339,,,,
55378,444.6530339,,,,
55379,444.6530339,,,,
55380,444.6530339,,,,
55381,444.6530339,,,,
55382,444.6530339,,,,
55383,444.6530339,,,,
55384,444.6530339,,,,
55385,444.6530339,,,,
55386,444.6530339,,,,
55387,444.6530339,,,,
55388,444.6530339,,,,
55389,444.6530339,,,,
55390,444.6530339,,,,
55391,444.6530339,,,,
55392,444.6530339,,,,
55393,444.6530339,,,,
55394,444.6530339,,,,
55395,444.6530339,,,,
55396,444.6530339,,,,
55397,444.6530339,,,,
55398,444.6530339,,,,
55399,444.6530339,,,,
55400,444.6530339,,,,
55401,444.6530339,,,,
55402,444.6530339,,,,
55403,444.6530339,,,,
55404,444.6530339,,,,
55405,444.6530339,,,,
55406,444.6530339,,,,
55407,444.6530339,,,,
55408,444.6530339,,,,
55409,444.6530339,,,,
55410,444.6530339,,,,
55411,444.6530339,,,,
55412,444.6530339,,,,
55413,444.6530339,,,,
55414,444.6530339,,,,
55415,444.6530339,,,,
55416,444.6530339,,,,
55417,444.6530339,,,,
55418,444.6530339,,,,
55419,444.6530339,,,,
55420,444.6530339,,,,
55421,444.6530339,,,,
55422,444.6530339,,,,
55423,444.6530339,,,,
55424,444.6530339,,,,
55425,444.6530339,,,,
55426,444.6530339,,,,
55427,444.6530339,,,,
55428,444.6530339,,,,
55429,444.6530339,,,,
55430,444.6530339,,,,
55431,444.6530339,,,,
55432,444.6530339,,,,
55433,444.6530339,,,,
55434,444.6530339,,,,
55435,444.6530339,,,,
55436,444.6530339,,,,
55437,444.6530339,,,,
55438,444.6530339,,,,
55439,444.6530339,,,,
55440,444.6530339,,,,
55441,444.6530339,,,,
55442,444.6530339,,,,
55443,444.6530339,,,,
55444,444.6530339,,,,
55445,444.6530339,,,,
55446,444.6530339,,,,
55447,444.6530339,,,,
55448,444.6530339,,,,
55449,444.6530339,,,,
55450,444.6530339,,,,
55451,444.6530339,,,,
55452,444.6530339,,,,
55453,444.6530339,,,,
55454,444.6530339,,,,
55455,444.6530339,,,,
55456,444.6530339,,,,
55457,444.6530339,,,,
55458,444.6530339,,,,
55459,444.6530339,,,,
55460,444.6530339,,,,
55461,444.6530339,,,,
55462,444.6530339,,,,
55463,444.6530339,,,,
55464,444.6530339,,,,
55465,444.6530339,,,,
55466,444.6530339,,,,
55467,444.6530339,,,,
55468,444.6530339,,,,
55469,444.6530339,,,,
55470,444.6530339,,,,
55471,444.6530339,,,,
55472,444.6530339,,,,
55473,444.6530339,,,,
55474,444.6530339,,,,
55475,444.6530339,,,,
55476,444.6530339,,,,
55477,444.6530339,,,,
55478,444.6530339,,,,
55479,444.6530339,,,,
55480,444.6530339,,,,
55481,444.6530339,,,,
55482,444.6530339,,,,
55483,444.6530339,,,,
55484,444.6530339,,,,
55485,444.6530339,,,,
55486,444.6530339,,,,
55487,444.6530339,,,,
55488,444.6530339,,,,
55489,444.6530339,,,,
55490,444.6530339,,,,
55491,444.6530339,,,,
55492,444.6530339,,,,
55493,444.6530339,,,,
55494,444.6530339,,,,
55495,444.6530339,,,,
55496,444.6530339,,,,
55497,444.6530339,,,,
55498,444.6530339,,,,
55499,444.6530339,,,,
55500,444.6530339,,,,
55501,444.6530339,,,,
55502,444.6530339,,,,
55503,444.6530339,,,,
55504,444.6530339,,,,
55505,444.6530339,,,,
55506,444.6530339,,,,
55507,444.6530339,,,,
55508,444.6530339,,,,
55509,444.6530339,,,,
55510,444.6530339,,,,
55511,444.6530339,,,,
55512,444.6530339,,,,
55513,444.6530339,,,,
55514,444.6530339,,,,
55515,444.6530339,,,,
55516,444.6530339,,,,
55517,444.6530339,,,,
55518,444.6530339,,,,
55519,444.6530339,,,,
55520,444.6530339,,,,
55521,444.6530339,,,,
55522,444.6530339,,,,
55523,444.6530339,,,,
55524,444.6530339,,,,
55525,444.6530339,,,,
55526,444.6530339,,,,
55527,444.6530339,,,,
55528,444.6530339,,,,
55529,444.6530339,,,,
55530,444.6530339,,,,
55531,444.6530339,,,,
55532,444.6530339,,,,
55533,444.6530339,,,,
55534,444.6530339,,,,
55535,444.6530339,,,,
55536,444.6530339,,,,
55537,444.6530339,,,,
55538,444.6530339,,,,
55539,444.6530339,,,,
55540,444.6530339,,,,
55541,444.6530339,,,,
55542,444.6530339,,,,
55543,444.6530339,,,,
55544,444.6530339,,,,
55545,444.6530339,,,,
55546,444.6530339,,,,
55547,444.6530339,,,,
55548,444.6530339,,,,
55549,444.6530339,,,,
55550,444.6530339,,,,
55551,444.6530339,,,,
55552,444.6530339,,,,
55553,444.6530339,,,,
55554,444.6530339,,,,
55555,444.6530339,,,,
55556,444.6530339,,,,
55557,444.6530339,,,,
55558,444.6530339,,,,
55559,444.6530339,,,,
55560,444.6530339,,,,
55561,444.6530339,,,,
55562,444.6530339,,,,
55563,444.6530339,,,,
55564,444.6530339,,,,
55565,444.6530339,,,,
55566,444.6530339,,,,
55567,444.6530339,,,,
55568,444.6530339,,,,
55569,444.6530339,,,,
55570,444.6530339,,,,
55571,444.6530339,,,,
55572,444.6530339,,,,
55573,444.6530339,,,,
55574,444.6530339,,,,
55575,444.6530339,,,,
55576,444.6530339,,,,
55577,444.6530339,,,,
55578,444.6530339,,,,
55579,444.6530339,,,,
55580,444.6530339,,,,
55581,444.6530339,,,,
55582,444.6530339,,,,
55583,444.6530339,,,,
55584,444.6530339,,,,
55585,444.6530339,,,,
55586,444.6530339,,,,
55587,444.6530339,,,,
55588,444.6530339,,,,
55589,444.6530339,,,,
55590,444.6530339,,,,
55591,444.6530339,,,,
55592,444.6530339,,,,
55593,444.6530339,,,,
55594,444.6530339,,,,
55595,444.6530339,,,,
55596,444.6530339,,,,
55597,444.6530339,,,,
55598,444.6530339,,,,
55599,444.6530339,,,,
55600,444.6530339,,,,
55601,444.6530339,,,,
55602,444.6530339,,,,
55603,444.6530339,,,,
55604,444.6530339,,,,
55605,444.6530339,,,,
55606,444.6530339,,,,
55607,444.6530339,,,,
55608,444.6530339,,,,
55609,444.6530339,,,,
55610,444.6530339,,,,
55611,444.6530339,,,,
55612,444.6530339,,,,
55613,444.6530339,,,,
55614,444.6530339,,,,
55615,444.6530339,,,,
55616,444.6530339,,,,
55617,444.6530339,,,,
55618,444.6530339,,,,
55619,444.6530339,,,,
55620,444.6530339,,,,
55621,444.6530339,,,,
55622,444.6530339,,,,
55623,444.6530339,,,,
55624,444.6530339,,,,
55625,444.6530339,,,,
55626,444.6530339,,,,
55627,444.6530339,,,,
55628,444.6530339,,,,
55629,444.6530339,,,,
55630,444.6530339,,,,
55631,444.6530339,,,,
55632,444.6530339,,,,
55633,444.6530339,,,,
55634,444.6530339,,,,
55635,444.6530339,,,,
55636,444.6530339,,,,
55637,444.6530339,,,,
55638,444.6530339,,,,
55639,444.6530339,,,,
55640,444.6530339,,,,
55641,444.6530339,,,,
55642,444.6530339,,,,
55643,444.6530339,,,,
55644,444.6530339,,,,
55645,444.6530339,,,,
55646,444.6530339,,,,
55647,444.6530339,,,,
55648,444.6530339,,,,
55649,444.6530339,,,,
55650,444.6530339,,,,
55651,444.6530339,,,,
55652,444.6530339,,,,
55653,444.6530339,,,,
55654,444.6530339,,,,
55655,444.6530339,,,,
55656,444.6530339,,,,
55657,444.6530339,,,,
55658,444.6530339,,,,
55659,444.6530339,,,,
55660,444.6530339,,,,
55661,444.6530339,,,,
55662,444.6530339,,,,
55663,444.6530339,,,,
55664,444.6530339,,,,
55665,444.6530339,,,,
55666,444.6530339,,,,
55667,444.6530339,,,,
55668,444.6530339,,,,
55669,444.6530339,,,,
